T25D	&	 541.127059 	&	 588.229719 	&	 591.068643 	&	 647.850594 	&	 1.314147e+02 	&	 30/30 	 20000

T25D	&	 541.127059 	&	 588.229719 	&	 588.634098 	&	 641.062347 	&	 1.186071e+02 	&	 30/30 	 20000

T25D	&	 541.127059 	&	 588.229719 	&	 591.068643 	&	 647.850594 	&	 1.314147e+02 	&	 30/30 	 20000

T25D	&	 541.127059 	&	 588.229719 	&	 591.068643 	&	 647.850594 	&	 1.314147e+02 	&	 30/30 	 20000

T25D	&	 541.127059 	&	 588.229719 	&	 591.068643 	&	 647.850594 	&	 1.314147e+02 	&	 30/30 	 20000

T25D	&	 541.127059 	&	 588.229719 	&	 588.634098 	&	 641.062347 	&	 1.186071e+02 	&	 30/30 	 20000

T25D	&	 90.336094 	&	 175.066025 	&	 174.635278 	&	 280.127607 	&	 2.144976e+02 	&	 30/30 	 20000

T25D	&	 228.614723 	&	 228.614723 	&	 229.944263 	&	 241.910125 	&	 2.184657e+01 	&	 30/30 	 20000

T25D	&	 484.854179 	&	 485.048797 	&	 487.093402 	&	 526.844146 	&	 4.117672e+01 	&	 30/30 	 20000

T25D	&	 0.000000 	&	 0.000000 	&	 0.000000 	&	 0.000000 	&	 0.000000e+00 	&	 30/30 	 20000

T25D	&	 0.000000 	&	 0.000000 	&	 0.000000 	&	 0.000000 	&	 0.000000e+00 	&	 30/30 	 20000

T25D	&	 484.854179 	&	 485.048797 	&	 487.008975 	&	 526.844146 	&	 4.116931e+01 	&	 30/30 	 20000

T25D	&	 484.854179 	&	 485.048797 	&	 487.008975 	&	 526.844146 	&	 4.116931e+01 	&	 30/30 	 20000

T25D	&	 484.854179 	&	 485.048797 	&	 487.008975 	&	 526.844146 	&	 4.116931e+01 	&	 30/30 	 20000

T25D	&	 484.854179 	&	 485.048797 	&	 486.861529 	&	 526.844147 	&	 4.129373e+01 	&	 30/30 	 20000

T10C	&	 5061.301909 	&	 5075.610972 	&	 5076.947791 	&	 5191.637439 	&	 1.251075e+02 	&	 30/30 	 20000

T10C	&	 5061.301909 	&	 5075.610972 	&	 5076.947791 	&	 5191.637439 	&	 1.251075e+02 	&	 30/30 	 20000

T10D	&	 5509.717373 	&	 5528.086905 	&	 5595.462196 	&	 6540.441398 	&	 1.021138e+03 	&	 30/30 	 20000

T10D	&	 5509.717373 	&	 5528.086905 	&	 5595.462196 	&	 6540.441398 	&	 1.021138e+03 	&	 30/30 	 20000

T60C	&	 310.546424 	&	 314.333813 	&	 329.750602 	&	 386.762682 	&	 1.344560e+02 	&	 30/30 	 20000

T72C	&	 369.707175 	&	 369.761291 	&	 374.609418 	&	 514.889906 	&	 1.426790e+02 	&	 30/30 	 20000

T72C	&	 379.727957 	&	 379.812915 	&	 379.833874 	&	 380.149937 	&	 5.206570e-01 	&	 30/30 	 20000

T10C	&	 5060.947307 	&	 5069.038276 	&	 5069.816972 	&	 5087.805227 	&	 4.629297e+01 	&	 30/30 	 280000

T10D	&	 5509.717373 	&	 5521.244867 	&	 5594.236423 	&	 6347.034801 	&	 8.671090e+02 	&	 30/30 	 180000

T25D	&	 484.854179 	&	 485.048797 	&	 486.289066 	&	 510.336915 	&	 2.526693e+01 	&	 30/30 	 20000

T60C	&	 311.717441 	&	 319.938600 	&	 327.910086 	&	 380.653120 	&	 9.568748e+01 	&	 30/30 	 12000

